Indice,Probabilidad,Resultado
5344,0.29813012,No exoplaneta
5345,0.45981094,No exoplaneta
5346,0.6737454,Exoplaneta
5347,0.09790818,No exoplaneta
5348,0.58219165,Exoplaneta
5349,0.6271302,Exoplaneta
5350,0.23134829,No exoplaneta
5351,0.51583457,Exoplaneta
5352,0.2734701,No exoplaneta
5353,0.48042664,No exoplaneta
5354,0.49981076,No exoplaneta
5355,0.6379892,Exoplaneta
5356,0.8198191,Exoplaneta
5357,0.21307476,No exoplaneta
5358,0.88692,Exoplaneta
5359,0.57185036,Exoplaneta
5360,0.6146139,Exoplaneta
5361,0.15864836,No exoplaneta
5362,0.75279385,Exoplaneta
5363,0.3558487,No exoplaneta
5364,0.46148655,No exoplaneta
5365,0.757085,Exoplaneta
5366,0.08980103,No exoplaneta
5367,0.11634657,No exoplaneta
5368,0.0792113,No exoplaneta
5369,0.47749537,No exoplaneta
5370,0.23806417,No exoplaneta
5371,0.101102605,No exoplaneta
5372,0.31376228,No exoplaneta
5373,0.05129807,No exoplaneta
5374,0.008840508,No exoplaneta
5375,0.53159976,Exoplaneta
5376,0.8471045,Exoplaneta
5377,0.8002018,Exoplaneta
5378,0.7213083,Exoplaneta
5379,0.50572866,Exoplaneta
5380,0.09591792,No exoplaneta
5381,0.70092046,Exoplaneta
5382,0.51937217,Exoplaneta
5383,0.5817299,Exoplaneta
5384,0.6482091,Exoplaneta
5385,0.4649492,No exoplaneta
5386,0.6648599,Exoplaneta
5387,0.4549675,No exoplaneta
5388,0.7196959,Exoplaneta
5389,0.5683404,Exoplaneta
5390,0.70755565,Exoplaneta
5391,0.5950059,Exoplaneta
5392,0.7747675,Exoplaneta
5393,0.6968791,Exoplaneta
5394,0.12586008,No exoplaneta
5395,0.4270287,No exoplaneta
5396,0.74872255,Exoplaneta
5397,0.751859,Exoplaneta
5398,0.6996296,Exoplaneta
5399,0.19737113,No exoplaneta
5400,0.1315891,No exoplaneta
5401,0.1793566,No exoplaneta
5402,0.07069625,No exoplaneta
5403,0.07956539,No exoplaneta
5404,0.11460448,No exoplaneta
5405,0.5474681,Exoplaneta
5406,0.89381284,Exoplaneta
5407,0.057035957,No exoplaneta
5408,0.67086464,Exoplaneta
5409,0.5660733,Exoplaneta
5410,0.13265973,No exoplaneta
5411,0.9056823,Exoplaneta
5412,0.010277684,No exoplaneta
5413,0.35497996,No exoplaneta
5414,0.5158165,Exoplaneta
5415,0.41309366,No exoplaneta
5416,0.12712477,No exoplaneta
5417,0.14954032,No exoplaneta
5418,0.040966064,No exoplaneta
5419,0.37998533,No exoplaneta
5420,0.28289175,No exoplaneta
5421,0.22882365,No exoplaneta
5422,0.91288817,Exoplaneta
5423,0.5182127,Exoplaneta
5424,0.72537935,Exoplaneta
5425,0.0729128,No exoplaneta
5426,0.9312395,Exoplaneta
5427,0.86471707,Exoplaneta
5428,0.14614579,No exoplaneta
5429,0.5168379,Exoplaneta
5430,0.13603994,No exoplaneta
5431,0.1562167,No exoplaneta
5432,0.22117342,No exoplaneta
5433,0.5656187,Exoplaneta
5434,0.17862543,No exoplaneta
5435,0.65927786,Exoplaneta
5436,0.5928462,Exoplaneta
5437,0.17523968,No exoplaneta
5438,0.094429895,No exoplaneta
5439,0.7871006,Exoplaneta
5440,0.063946374,No exoplaneta
5441,0.0705767,No exoplaneta
5442,0.403312,No exoplaneta
5443,0.10759234,No exoplaneta
5444,0.6233467,Exoplaneta
5445,0.13022701,No exoplaneta
5446,0.049468104,No exoplaneta
5447,0.70537066,Exoplaneta
5448,0.016874032,No exoplaneta
5449,0.23198926,No exoplaneta
5450,0.47625792,No exoplaneta
5451,0.39892164,No exoplaneta
5452,0.62314117,Exoplaneta
5453,0.95809734,Exoplaneta
5454,0.024809277,No exoplaneta
5455,0.5879687,Exoplaneta
5456,0.06546904,No exoplaneta
5457,0.49819013,No exoplaneta
5458,0.10174228,No exoplaneta
5459,0.08059163,No exoplaneta
5460,0.9016321,Exoplaneta
5461,0.2061243,No exoplaneta
5462,0.5433067,Exoplaneta
5463,0.47455075,No exoplaneta
5464,0.8542182,Exoplaneta
5465,0.07225932,No exoplaneta
5466,0.15112467,No exoplaneta
5467,0.13136606,No exoplaneta
5468,0.9225619,Exoplaneta
5469,0.64910996,Exoplaneta
5470,0.96053326,Exoplaneta
5471,0.94974697,Exoplaneta
5472,0.22496724,No exoplaneta
5473,0.09714903,No exoplaneta
5474,0.7882622,Exoplaneta
5475,0.06511758,No exoplaneta
5476,0.16398978,No exoplaneta
5477,0.08357859,No exoplaneta
5478,0.06812452,No exoplaneta
5479,0.6871919,Exoplaneta
5480,0.4158435,No exoplaneta
5481,0.08415718,No exoplaneta
5482,0.13340549,No exoplaneta
5483,0.12098852,No exoplaneta
5484,0.0005006679,No exoplaneta
5485,0.08977878,No exoplaneta
5486,0.38772014,No exoplaneta
5487,0.3092888,No exoplaneta
5488,0.48224756,No exoplaneta
5489,0.92377806,Exoplaneta
5490,0.1945653,No exoplaneta
5491,0.94792944,Exoplaneta
5492,0.28178048,No exoplaneta
5493,0.866342,Exoplaneta
5494,0.5867835,Exoplaneta
5495,0.061411727,No exoplaneta
5496,0.6234982,Exoplaneta
5497,0.07558375,No exoplaneta
5498,0.15375707,No exoplaneta
5499,0.05469518,No exoplaneta
5500,0.46184722,No exoplaneta
5501,0.6169339,Exoplaneta
5502,0.8623481,Exoplaneta
5503,0.46403047,No exoplaneta
5504,0.7948596,Exoplaneta
5505,0.7319634,Exoplaneta
5506,0.7261005,Exoplaneta
5507,0.4119468,No exoplaneta
5508,0.5603795,Exoplaneta
5509,0.39995572,No exoplaneta
5510,0.008165086,No exoplaneta
5511,0.07593225,No exoplaneta
5512,0.33740446,No exoplaneta
5513,0.13122189,No exoplaneta
5514,0.14057112,No exoplaneta
5515,0.23168351,No exoplaneta
5516,0.61090094,Exoplaneta
5517,0.12022853,No exoplaneta
5518,0.57951087,Exoplaneta
5519,0.56524336,Exoplaneta
5520,0.6308164,Exoplaneta
5521,0.6579346,Exoplaneta
5522,0.5128836,Exoplaneta
5523,0.19467266,No exoplaneta
5524,0.19425851,No exoplaneta
5525,0.606799,Exoplaneta
5526,0.7011017,Exoplaneta
5527,0.08570009,No exoplaneta
5528,0.6474274,Exoplaneta
5529,0.09065028,No exoplaneta
5530,0.61267537,Exoplaneta
5531,0.6840441,Exoplaneta
5532,0.65989244,Exoplaneta
5533,0.17710607,No exoplaneta
5534,0.033123065,No exoplaneta
5535,0.8717819,Exoplaneta
5536,0.46769118,No exoplaneta
5537,0.2909026,No exoplaneta
5538,0.07288797,No exoplaneta
5539,0.40502653,No exoplaneta
5540,0.9605336,Exoplaneta
5541,0.48945817,No exoplaneta
5542,0.9555831,Exoplaneta
5543,0.12937732,No exoplaneta
5544,0.51377404,Exoplaneta
5545,0.04616069,No exoplaneta
5546,0.0024268068,No exoplaneta
5547,0.879986,Exoplaneta
5548,0.1736387,No exoplaneta
5549,0.28253588,No exoplaneta
5550,0.903163,Exoplaneta
5551,0.88846666,Exoplaneta
5552,0.15666807,No exoplaneta
5553,0.36789882,No exoplaneta
5554,0.53519905,Exoplaneta
5555,0.42852873,No exoplaneta
5556,0.14377141,No exoplaneta
5557,0.1458719,No exoplaneta
5558,0.71048343,Exoplaneta
5559,0.02911211,No exoplaneta
5560,0.42763275,No exoplaneta
5561,0.27437404,No exoplaneta
5562,0.508005,Exoplaneta
5563,0.5607027,Exoplaneta
5564,0.74299264,Exoplaneta
5565,0.09350583,No exoplaneta
5566,0.08884589,No exoplaneta
5567,0.1820027,No exoplaneta
5568,0.58450264,Exoplaneta
5569,0.09213101,No exoplaneta
5570,0.4196839,No exoplaneta
5571,0.085787974,No exoplaneta
5572,0.6667756,Exoplaneta
5573,0.6189113,Exoplaneta
5574,0.71751964,Exoplaneta
5575,0.040609345,No exoplaneta
5576,0.74728996,Exoplaneta
5577,0.5306017,Exoplaneta
5578,0.44854116,No exoplaneta
5579,0.09770665,No exoplaneta
5580,0.13124394,No exoplaneta
5581,0.51496714,Exoplaneta
5582,0.57561946,Exoplaneta
5583,0.810783,Exoplaneta
5584,0.8951697,Exoplaneta
5585,0.41873392,No exoplaneta
5586,0.37213954,No exoplaneta
5587,0.120100304,No exoplaneta
5588,0.3669096,No exoplaneta
5589,0.30285946,No exoplaneta
5590,0.2789416,No exoplaneta
5591,0.08184433,No exoplaneta
5592,0.6681401,Exoplaneta
5593,0.22478393,No exoplaneta
5594,0.19914676,No exoplaneta
5595,0.08568702,No exoplaneta
5596,0.1352413,No exoplaneta
5597,0.7544512,Exoplaneta
5598,0.14079607,No exoplaneta
5599,0.35343236,No exoplaneta
5600,0.41148877,No exoplaneta
5601,0.1108642,No exoplaneta
5602,0.71608603,Exoplaneta
5603,0.7922534,Exoplaneta
5604,0.5524967,Exoplaneta
5605,0.014499694,No exoplaneta
5606,0.51851445,Exoplaneta
5607,0.37968704,No exoplaneta
5608,0.13768932,No exoplaneta
5609,0.37347415,No exoplaneta
5610,0.6603897,Exoplaneta
5611,0.92773855,Exoplaneta
5612,0.6643768,Exoplaneta
5613,0.14439233,No exoplaneta
5614,0.8476121,Exoplaneta
5615,0.030003995,No exoplaneta
5616,0.5426315,Exoplaneta
5617,0.37371275,No exoplaneta
5618,0.058832534,No exoplaneta
5619,0.049518455,No exoplaneta
5620,0.11707447,No exoplaneta
5621,0.43805018,No exoplaneta
5622,0.03825683,No exoplaneta
5623,0.14241701,No exoplaneta
5624,0.71481687,Exoplaneta
5625,0.87574506,Exoplaneta
5626,0.9201129,Exoplaneta
5627,0.22070049,No exoplaneta
5628,0.09830585,No exoplaneta
5629,0.70722145,Exoplaneta
5630,0.32643697,No exoplaneta
5631,0.077199414,No exoplaneta
5632,0.40435353,No exoplaneta
5633,0.75455034,Exoplaneta
5634,0.5314857,Exoplaneta
5635,0.68316376,Exoplaneta
5636,0.7168348,Exoplaneta
5637,0.1282989,No exoplaneta
5638,0.11866388,No exoplaneta
5639,0.7926063,Exoplaneta
5640,0.39740288,No exoplaneta
5641,0.2760608,No exoplaneta
5642,0.7001377,Exoplaneta
5643,0.44614306,No exoplaneta
5644,0.7558337,Exoplaneta
5645,0.08212923,No exoplaneta
5646,0.721967,Exoplaneta
5647,0.88751876,Exoplaneta
5648,0.7840836,Exoplaneta
5649,0.80354375,Exoplaneta
5650,0.73680675,Exoplaneta
5651,0.45619375,No exoplaneta
5652,0.09232762,No exoplaneta
5653,0.20923202,No exoplaneta
5654,0.48570517,No exoplaneta
5655,0.062304426,No exoplaneta
5656,0.5841429,Exoplaneta
5657,0.5356288,Exoplaneta
5658,0.6261122,Exoplaneta
5659,0.07835468,No exoplaneta
5660,0.80738306,Exoplaneta
5661,0.8747679,Exoplaneta
5662,0.322368,No exoplaneta
5663,0.88387316,Exoplaneta
5664,0.38386557,No exoplaneta
5665,0.22866471,No exoplaneta
5666,0.62064856,Exoplaneta
5667,0.13780296,No exoplaneta
5668,0.8863627,Exoplaneta
5669,0.88807553,Exoplaneta
5670,0.38979006,No exoplaneta
5671,0.4248997,No exoplaneta
5672,0.64183015,Exoplaneta
5673,0.59007496,Exoplaneta
5674,0.29530564,No exoplaneta
5675,0.61481714,Exoplaneta
5676,0.49127072,No exoplaneta
5677,0.58353084,Exoplaneta
5678,0.057358805,No exoplaneta
5679,0.8053882,Exoplaneta
5680,0.32340574,No exoplaneta
5681,0.578386,Exoplaneta
5682,0.5303463,Exoplaneta
5683,0.64229715,Exoplaneta
5684,0.6555275,Exoplaneta
5685,0.6580964,Exoplaneta
5686,0.28323182,No exoplaneta
5687,0.09049766,No exoplaneta
5688,0.72269034,Exoplaneta
5689,0.6094766,Exoplaneta
5690,0.52509654,Exoplaneta
5691,0.2956158,No exoplaneta
5692,0.6763249,Exoplaneta
5693,0.5902151,Exoplaneta
5694,0.28079888,No exoplaneta
5695,0.05722376,No exoplaneta
5696,0.10841701,No exoplaneta
5697,0.8403598,Exoplaneta
5698,0.85684484,Exoplaneta
5699,0.86325157,Exoplaneta
5700,0.5100107,Exoplaneta
5701,0.71699864,Exoplaneta
5702,0.17619167,No exoplaneta
5703,0.07103883,No exoplaneta
5704,0.1853757,No exoplaneta
5705,0.6774588,Exoplaneta
5706,0.5740053,Exoplaneta
5707,0.5497279,Exoplaneta
5708,0.93737906,Exoplaneta
5709,0.19439079,No exoplaneta
5710,0.11128647,No exoplaneta
5711,0.24382138,No exoplaneta
5712,0.7784869,Exoplaneta
5713,0.4260567,No exoplaneta
5714,0.3352942,No exoplaneta
5715,0.19726975,No exoplaneta
5716,0.6770672,Exoplaneta
5717,0.23607735,No exoplaneta
5718,0.38246438,No exoplaneta
5719,0.86176866,Exoplaneta
5720,0.77695376,Exoplaneta
5721,0.74304485,Exoplaneta
5722,0.61125124,Exoplaneta
5723,0.42791715,No exoplaneta
5724,0.7603602,Exoplaneta
5725,0.18428881,No exoplaneta
5726,0.45953795,No exoplaneta
5727,0.18079482,No exoplaneta
5728,0.5453322,Exoplaneta
5729,0.70312154,Exoplaneta
5730,0.44702917,No exoplaneta
5731,0.47024977,No exoplaneta
5732,0.7303731,Exoplaneta
5733,0.7240542,Exoplaneta
5734,0.7384363,Exoplaneta
5735,0.6117844,Exoplaneta
5736,0.18820533,No exoplaneta
5737,0.4440188,No exoplaneta
5738,0.7182292,Exoplaneta
5739,0.15642767,No exoplaneta
5740,0.07686786,No exoplaneta
5741,0.54302657,Exoplaneta
5742,0.3862548,No exoplaneta
5743,0.014274377,No exoplaneta
5744,0.09705064,No exoplaneta
5745,0.864185,Exoplaneta
5746,0.2359148,No exoplaneta
5747,0.3650111,No exoplaneta
5748,0.46387956,No exoplaneta
5749,0.1502385,No exoplaneta
5750,0.08990628,No exoplaneta
5751,0.23498647,No exoplaneta
5752,0.7138834,Exoplaneta
5753,0.88358253,Exoplaneta
5754,0.48549396,No exoplaneta
5755,0.35451707,No exoplaneta
5756,0.9440165,Exoplaneta
5757,0.81678885,Exoplaneta
5758,0.9165067,Exoplaneta
5759,0.6114616,Exoplaneta
5760,0.34319127,No exoplaneta
5761,0.5830013,Exoplaneta
5762,0.24228744,No exoplaneta
5763,0.7355964,Exoplaneta
5764,0.72152287,Exoplaneta
5765,0.29840207,No exoplaneta
5766,0.8695908,Exoplaneta
5767,0.2882588,No exoplaneta
5768,0.5240564,Exoplaneta
5769,0.626112,Exoplaneta
5770,0.4610155,No exoplaneta
5771,0.14547218,No exoplaneta
5772,0.67871916,Exoplaneta
5773,0.6109413,Exoplaneta
5774,0.71488106,Exoplaneta
5775,0.85897094,Exoplaneta
5776,0.615008,Exoplaneta
5777,0.9063632,Exoplaneta
5778,0.39296153,No exoplaneta
5779,0.37901634,No exoplaneta
5780,0.60745907,Exoplaneta
5781,0.061489247,No exoplaneta
5782,0.94378126,Exoplaneta
5783,0.8951472,Exoplaneta
5784,0.40371662,No exoplaneta
5785,0.1111782,No exoplaneta
5786,0.22229396,No exoplaneta
5787,0.4131677,No exoplaneta
5788,0.61290807,Exoplaneta
5789,0.3339252,No exoplaneta
5790,0.33958438,No exoplaneta
5791,0.9143812,Exoplaneta
5792,0.3146671,No exoplaneta
5793,0.4948456,No exoplaneta
5794,0.48326913,No exoplaneta
5795,0.45764711,No exoplaneta
5796,0.4389241,No exoplaneta
5797,0.6620748,Exoplaneta
5798,0.35916212,No exoplaneta
5799,0.2584577,No exoplaneta
5800,0.7493112,Exoplaneta
5801,0.5541591,Exoplaneta
5802,0.57324356,Exoplaneta
5803,0.22831966,No exoplaneta
5804,0.298762,No exoplaneta
5805,0.5028202,Exoplaneta
5806,0.6936376,Exoplaneta
5807,0.46900856,No exoplaneta
5808,0.45387048,No exoplaneta
5809,0.27543536,No exoplaneta
5810,0.065764315,No exoplaneta
5811,0.86018294,Exoplaneta
5812,0.46539456,No exoplaneta
5813,0.2994467,No exoplaneta
5814,0.37873793,No exoplaneta
5815,0.5939468,Exoplaneta
5816,0.47707996,No exoplaneta
5817,0.49185538,No exoplaneta
5818,0.39380765,No exoplaneta
5819,0.5879175,Exoplaneta
5820,0.11497279,No exoplaneta
5821,0.61939985,Exoplaneta
5822,0.9388703,Exoplaneta
5823,0.31788975,No exoplaneta
5824,0.4666258,No exoplaneta
5825,0.45110384,No exoplaneta
5826,0.1556064,No exoplaneta
5827,0.6432531,Exoplaneta
5828,0.67963797,Exoplaneta
5829,0.65712273,Exoplaneta
5830,0.40984416,No exoplaneta
5831,0.41810906,No exoplaneta
5832,0.36963093,No exoplaneta
5833,0.17804688,No exoplaneta
5834,0.6697179,Exoplaneta
5835,0.7296676,Exoplaneta
5836,0.90833026,Exoplaneta
5837,0.96644396,Exoplaneta
5838,0.90901613,Exoplaneta
5839,0.1711924,No exoplaneta
5840,0.84507465,Exoplaneta
5841,0.27749965,No exoplaneta
5842,0.907351,Exoplaneta
5843,0.087264575,No exoplaneta
5844,0.07303695,No exoplaneta
5845,0.10161734,No exoplaneta
5846,0.4643974,No exoplaneta
5847,0.17168029,No exoplaneta
5848,0.42986143,No exoplaneta
5849,0.84739554,Exoplaneta
5850,0.72506404,Exoplaneta
5851,0.06845103,No exoplaneta
5852,0.8030794,Exoplaneta
5853,0.08114627,No exoplaneta
5854,0.51687855,Exoplaneta
5855,0.91923183,Exoplaneta
5856,0.0043972367,No exoplaneta
5857,0.31282037,No exoplaneta
5858,0.2659892,No exoplaneta
5859,0.4869547,No exoplaneta
5860,0.5181533,Exoplaneta
5861,0.81781185,Exoplaneta
5862,0.17610805,No exoplaneta
5863,0.4702034,No exoplaneta
5864,0.44540933,No exoplaneta
5865,0.92030543,Exoplaneta
5866,0.63005245,Exoplaneta
5867,0.74108094,Exoplaneta
5868,0.48804674,No exoplaneta
5869,0.30543566,No exoplaneta
5870,0.35451457,No exoplaneta
5871,0.95550156,Exoplaneta
5872,0.6142555,Exoplaneta
5873,0.46054304,No exoplaneta
5874,0.14597712,No exoplaneta
5875,0.09103178,No exoplaneta
5876,0.09512333,No exoplaneta
5877,0.0705393,No exoplaneta
5878,0.0853211,No exoplaneta
5879,0.4149758,No exoplaneta
5880,0.7954387,Exoplaneta
5881,0.12519923,No exoplaneta
5882,0.2896022,No exoplaneta
5883,0.18142581,No exoplaneta
5884,0.8261801,Exoplaneta
5885,0.06474192,No exoplaneta
5886,0.729658,Exoplaneta
5887,0.079520084,No exoplaneta
5888,0.8890314,Exoplaneta
5889,0.5491301,Exoplaneta
5890,0.6815261,Exoplaneta
5891,0.3152365,No exoplaneta
5892,0.4179055,No exoplaneta
5893,0.5174217,Exoplaneta
5894,0.58113444,Exoplaneta
5895,0.0579189,No exoplaneta
5896,0.08267621,No exoplaneta
5897,0.17636083,No exoplaneta
5898,0.7275627,Exoplaneta
5899,0.48079395,No exoplaneta
5900,0.64530283,Exoplaneta
5901,0.72761184,Exoplaneta
5902,0.4434425,No exoplaneta
5903,0.45503035,No exoplaneta
5904,0.92123973,Exoplaneta
5905,0.94566697,Exoplaneta
5906,0.08270945,No exoplaneta
5907,0.57878983,Exoplaneta
5908,0.9247971,Exoplaneta
5909,0.70191985,Exoplaneta
5910,0.7868501,Exoplaneta
5911,0.66947395,Exoplaneta
5912,0.3692619,No exoplaneta
5913,0.6419657,Exoplaneta
5914,0.35429302,No exoplaneta
5915,0.081684925,No exoplaneta
5916,0.806828,Exoplaneta
5917,0.28766114,No exoplaneta
5918,0.51945955,Exoplaneta
5919,0.6527108,Exoplaneta
5920,0.07568595,No exoplaneta
5921,0.5762301,Exoplaneta
5922,0.7552419,Exoplaneta
5923,0.22673552,No exoplaneta
5924,0.7853748,Exoplaneta
5925,0.26506904,No exoplaneta
5926,0.104745485,No exoplaneta
5927,0.4335802,No exoplaneta
5928,0.5949544,Exoplaneta
5929,0.67777073,Exoplaneta
5930,0.70678777,Exoplaneta
5931,0.661898,Exoplaneta
5932,0.64881086,Exoplaneta
5933,0.05006231,No exoplaneta
5934,0.68589383,Exoplaneta
5935,0.78969634,Exoplaneta
5936,0.68374836,Exoplaneta
5937,0.47342473,No exoplaneta
5938,0.6804028,Exoplaneta
5939,0.43000644,No exoplaneta
5940,0.8594495,Exoplaneta
5941,0.9358115,Exoplaneta
5942,0.32976833,No exoplaneta
5943,0.24509862,No exoplaneta
5944,0.65746856,Exoplaneta
5945,0.20611592,No exoplaneta
5946,0.831989,Exoplaneta
5947,0.19045053,No exoplaneta
5948,0.091141805,No exoplaneta
5949,0.69791853,Exoplaneta
5950,0.041130923,No exoplaneta
5951,0.5908973,Exoplaneta
5952,0.5088624,Exoplaneta
5953,0.15779401,No exoplaneta
5954,0.85029805,Exoplaneta
5955,0.55226177,Exoplaneta
5956,0.6042385,Exoplaneta
5957,0.66076475,Exoplaneta
5958,0.34753728,No exoplaneta
5959,0.41497412,No exoplaneta
5960,0.41823986,No exoplaneta
5961,0.2003181,No exoplaneta
5962,0.0742573,No exoplaneta
5963,0.7647753,Exoplaneta
5964,0.15566017,No exoplaneta
5965,0.53365946,Exoplaneta
5966,0.4992174,No exoplaneta
5967,0.08713965,No exoplaneta
5968,0.69118404,Exoplaneta
5969,0.6514047,Exoplaneta
5970,0.76933175,Exoplaneta
5971,0.60630447,Exoplaneta
5972,0.17814942,No exoplaneta
5973,0.5651122,Exoplaneta
5974,0.5350883,Exoplaneta
5975,0.6461155,Exoplaneta
5976,0.7369237,Exoplaneta
5977,0.8719258,Exoplaneta
5978,0.7953027,Exoplaneta
5979,0.55471647,Exoplaneta
5980,0.5417561,Exoplaneta
5981,0.047933724,No exoplaneta
5982,0.23943862,No exoplaneta
5983,0.5618146,Exoplaneta
5984,0.509083,Exoplaneta
5985,0.5072522,Exoplaneta
5986,0.74702924,Exoplaneta
5987,0.53919476,Exoplaneta
5988,0.5193055,Exoplaneta
5989,0.33798262,No exoplaneta
5990,0.8483242,Exoplaneta
5991,0.031296227,No exoplaneta
5992,0.65031713,Exoplaneta
5993,0.18013622,No exoplaneta
5994,0.49545816,No exoplaneta
5995,0.77938855,Exoplaneta
5996,0.26113638,No exoplaneta
5997,0.9633866,Exoplaneta
5998,0.04510446,No exoplaneta
5999,0.53560376,Exoplaneta
6000,0.21391045,No exoplaneta
6001,0.8414425,Exoplaneta
6002,0.47087303,No exoplaneta
6003,0.5945941,Exoplaneta
6004,0.892705,Exoplaneta
6005,0.72035664,Exoplaneta
6006,0.38142064,No exoplaneta
6007,0.56420267,Exoplaneta
6008,0.17855404,No exoplaneta
6009,0.9449179,Exoplaneta
6010,0.35945937,No exoplaneta
6011,0.698427,Exoplaneta
6012,0.7603643,Exoplaneta
6013,0.6408556,Exoplaneta
6014,0.37157777,No exoplaneta
6015,0.6817389,Exoplaneta
6016,0.4186214,No exoplaneta
6017,0.9148191,Exoplaneta
6018,0.6650292,Exoplaneta
6019,0.46253335,No exoplaneta
6020,0.4909472,No exoplaneta
6021,0.9193123,Exoplaneta
6022,0.7973532,Exoplaneta
6023,0.67586404,Exoplaneta
6024,0.6384031,Exoplaneta
6025,0.91382205,Exoplaneta
6026,0.85751104,Exoplaneta
6027,0.26273268,No exoplaneta
6028,0.60421723,Exoplaneta
6029,0.48934928,No exoplaneta
6030,0.36740988,No exoplaneta
6031,0.35958502,No exoplaneta
6032,0.20582642,No exoplaneta
6033,0.5228123,Exoplaneta
6034,0.72787595,Exoplaneta
6035,0.7778668,Exoplaneta
6036,0.32867226,No exoplaneta
6037,0.70468587,Exoplaneta
6038,0.6604264,Exoplaneta
6039,0.7690896,Exoplaneta
6040,0.6400707,Exoplaneta
6041,0.45060432,No exoplaneta
6042,0.94282055,Exoplaneta
6043,0.7223512,Exoplaneta
6044,0.9670651,Exoplaneta
6045,0.67470026,Exoplaneta
6046,0.5881749,Exoplaneta
6047,0.59948343,Exoplaneta
6048,0.15767956,No exoplaneta
6049,0.5205823,Exoplaneta
6050,0.49798954,No exoplaneta
6051,0.2892436,No exoplaneta
6052,0.9341804,Exoplaneta
6053,0.2632893,No exoplaneta
6054,0.78439534,Exoplaneta
6055,0.62974966,Exoplaneta
6056,0.29802367,No exoplaneta
6057,0.34978867,No exoplaneta
6058,0.30015108,No exoplaneta
6059,0.30387557,No exoplaneta
6060,0.3125755,No exoplaneta
6061,0.43535632,No exoplaneta
6062,0.32737157,No exoplaneta
6063,0.7759864,Exoplaneta
6064,0.35946354,No exoplaneta
6065,0.27225515,No exoplaneta
6066,0.64064795,Exoplaneta
6067,0.8367624,Exoplaneta
6068,0.8356062,Exoplaneta
6069,0.58672774,Exoplaneta
6070,0.37198144,No exoplaneta
6071,0.8966333,Exoplaneta
6072,0.5162492,Exoplaneta
6073,0.38122296,No exoplaneta
6074,0.83434033,Exoplaneta
6075,0.29222405,No exoplaneta
6076,0.20017654,No exoplaneta
6077,0.3020784,No exoplaneta
6078,0.9357516,Exoplaneta
6079,0.79655224,Exoplaneta
6080,0.75725144,Exoplaneta
6081,0.7558639,Exoplaneta
6082,0.24616548,No exoplaneta
6083,0.15672934,No exoplaneta
6084,0.19546777,No exoplaneta
6085,0.7021044,Exoplaneta
6086,0.083124764,No exoplaneta
6087,0.3910879,No exoplaneta
6088,0.098217376,No exoplaneta
6089,0.64237124,Exoplaneta
6090,0.8033793,Exoplaneta
6091,0.25754797,No exoplaneta
6092,0.28917024,No exoplaneta
6093,0.44572258,No exoplaneta
6094,0.16353199,No exoplaneta
6095,0.6363112,Exoplaneta
6096,0.21282062,No exoplaneta
6097,0.8059877,Exoplaneta
6098,0.77912945,Exoplaneta
6099,0.594303,Exoplaneta
6100,0.24190767,No exoplaneta
6101,0.8409813,Exoplaneta
6102,0.09204728,No exoplaneta
6103,0.47133678,No exoplaneta
6104,0.7869157,Exoplaneta
6105,0.28954706,No exoplaneta
6106,0.7721825,Exoplaneta
6107,0.5329877,Exoplaneta
6108,0.40218174,No exoplaneta
6109,0.5453592,Exoplaneta
6110,0.64417887,Exoplaneta
6111,0.23541863,No exoplaneta
6112,0.0111289965,No exoplaneta
6113,0.47987327,No exoplaneta
6114,0.38045764,No exoplaneta
6115,0.22110489,No exoplaneta
